image_id,component_id,bbox_x,bbox_y,bbox_width,bbox_height,dataset,original_path,file_name,metadata1,metadata2,metadata3,metadata4
img_00003090,0,1138,993,991,1147,UCDAVIS,UCDAVIS/ucd_images/user33_row_17_vine_3_cultivar_Alicante-Bouschet_rep_2_v2_raw_image.jpeg,user33_row_17_vine_3_cultivar_Alicante-Bouschet_rep_2_v2_raw_image.jpeg,Alicante Bouschet,,,
img_00003091,0,713,1721,772,793,UCDAVIS,UCDAVIS/ucd_images/user21_row_RSB_4_vine_1_cultivar_Dog-Ridge_rep_1_v2_raw_image.jpeg,user21_row_RSB_4_vine_1_cultivar_Dog-Ridge_rep_1_v2_raw_image.jpeg,Dog Ridge,,,
img_00003092,0,850,1135,1252,1102,UCDAVIS,UCDAVIS/ucd_images/user33_row_17_vine_3_cultivar_Alicante-Bouschet_rep_1_v2_raw_image.jpeg,user33_row_17_vine_3_cultivar_Alicante-Bouschet_rep_1_v2_raw_image.jpeg,Alicante Bouschet,,,
img_00003093,0,759,1650,891,922,UCDAVIS,UCDAVIS/ucd_images/user21_row_RSB_4_vine_1_cultivar_Dog-Ridge_rep_2_v2_raw_image.jpeg,user21_row_RSB_4_vine_1_cultivar_Dog-Ridge_rep_2_v2_raw_image.jpeg,Dog Ridge,,,
img_00003094,0,393,755,1526,1508,UCDAVIS,UCDAVIS/ucd_images/user35_row_26_vine_10_cultivar_Ciliegiolo_rep_2_v2_raw_image.jpeg,user35_row_26_vine_10_cultivar_Ciliegiolo_rep_2_v2_raw_image.jpeg,Ciliegiolo,,,
img_00003095,0,1328,503,961,1096,UCDAVIS,UCDAVIS/ucd_images/user32_row_RSB_3_vine_1_cultivar_5C_rep_2_v2_raw_image.jpeg,user32_row_RSB_3_vine_1_cultivar_5C_rep_2_v2_raw_image.jpeg,5C,,,
img_00003096,0,567,1805,818,825,UCDAVIS,UCDAVIS/ucd_images/user21_row_15_vine_1_cultivar_Folle-blance_rep_1_v2_raw_image.jpeg,user21_row_15_vine_1_cultivar_Folle-blance_rep_1_v2_raw_image.jpeg,Folle blance,,,
img_00003097,0,750,1128,959,1019,UCDAVIS,UCDAVIS/ucd_images/user24_row_34_vine_9_cultivar_Parellada_rep_1_v2_raw_image.jpeg,user24_row_34_vine_9_cultivar_Parellada_rep_1_v2_raw_image.jpeg,Parellada,,,
img_00003098,0,649,1077,1430,1270,UCDAVIS,UCDAVIS/ucd_images/user33_row_16_vine_8_cultivar_Tannat_rep_1_v2_raw_image.jpeg,user33_row_16_vine_8_cultivar_Tannat_rep_1_v2_raw_image.jpeg,Tannat,,,
img_00003099,0,677,1373,795,774,UCDAVIS,UCDAVIS/ucd_images/user24_row_RSB_2_vine_1_cultivar_44-53M_rep_1_v2_raw_image.jpeg,user24_row_RSB_2_vine_1_cultivar_44-53M_rep_1_v2_raw_image.jpeg,44 53M,,,
img_00003100,0,837,1425,744,715,UCDAVIS,UCDAVIS/ucd_images/user26_row_24_vine_1_cultivar_Barbera_rep_1_v2_raw_image.jpeg,user26_row_24_vine_1_cultivar_Barbera_rep_1_v2_raw_image.jpeg,Barbera,,,
img_00003101,0,1025,170,1206,1192,UCDAVIS,UCDAVIS/ucd_images/user32_row_20_vine_8_cultivar_Muscat-Ottonel_rep_2_v2_raw_image.jpeg,user32_row_20_vine_8_cultivar_Muscat-Ottonel_rep_2_v2_raw_image.jpeg,Muscat Ottonel,,,
img_00003102,0,572,1541,1000,947,UCDAVIS,UCDAVIS/ucd_images/user21_row_15_vine_9_cultivar_Petit-Verdot_rep_2_v2_raw_image.jpeg,user21_row_15_vine_9_cultivar_Petit-Verdot_rep_2_v2_raw_image.jpeg,Petit Verdot,,,
img_00003103,0,713,1754,763,786,UCDAVIS,UCDAVIS/ucd_images/user21_row_RSB_4_vine_2_cultivar_Ramsey_rep_2_v2_raw_image.jpeg,user21_row_RSB_4_vine_2_cultivar_Ramsey_rep_2_v2_raw_image.jpeg,Ramsey,,,
img_00003104,0,1248,1180,1014,986,UCDAVIS,UCDAVIS/ucd_images/user33_row_RSB_1_vine_1_cultivar_Riparia-Gloire_rep_2_v2_raw_image.jpeg,user33_row_RSB_1_vine_1_cultivar_Riparia-Gloire_rep_2_v2_raw_image.jpeg,Riparia Gloire,,,
img_00003105,0,1147,1251,900,857,UCDAVIS,UCDAVIS/ucd_images/user33_row_RSB_3_vine_3_cultivar_8B_rep_1_v2_raw_image.jpeg,user33_row_RSB_3_vine_3_cultivar_8B_rep_1_v2_raw_image.jpeg,8B,,,
img_00003106,0,567,1496,1055,1031,UCDAVIS,UCDAVIS/ucd_images/user21_row_15_vine_9_cultivar_Petit-Verdot_rep_1_v2_raw_image.jpeg,user21_row_15_vine_9_cultivar_Petit-Verdot_rep_1_v2_raw_image.jpeg,Petit Verdot,,,
img_00003107,0,1207,980,1018,1064,UCDAVIS,UCDAVIS/ucd_images/user33_row_RSB_1_vine_1_cultivar_Riparia-Gloire_rep_1_v2_raw_image.jpeg,user33_row_RSB_1_vine_1_cultivar_Riparia-Gloire_rep_1_v2_raw_image.jpeg,Riparia Gloire,,,
img_00003108,0,800,1779,667,677,UCDAVIS,UCDAVIS/ucd_images/user21_row_RSB_4_vine_2_cultivar_Ramsey_rep_1_v2_raw_image.jpeg,user21_row_RSB_4_vine_2_cultivar_Ramsey_rep_1_v2_raw_image.jpeg,Ramsey,,,
img_00003109,0,1234,1406,955,850,UCDAVIS,UCDAVIS/ucd_images/user33_row_RSB_3_vine_3_cultivar_8B_rep_2_v2_raw_image.jpeg,user33_row_RSB_3_vine_3_cultivar_8B_rep_2_v2_raw_image.jpeg,8B,,,
img_00003110,0,672,1006,1261,1289,UCDAVIS,UCDAVIS/ucd_images/user33_row_18_vine_8_cultivar_Marsanne_rep_1_v2_raw_image.jpeg,user33_row_18_vine_8_cultivar_Marsanne_rep_1_v2_raw_image.jpeg,Marsanne,,,
img_00003111,0,838,599,1032,923,UCDAVIS,UCDAVIS/ucd_images/user32_row_21_vine_2_cultivar_Siegerrebe_rep_2_v2_raw_image.jpeg,user32_row_21_vine_2_cultivar_Siegerrebe_rep_2_v2_raw_image.jpeg,Siegerrebe,,,
img_00003112,1,270,67,1271,1279,UCDAVIS,UCDAVIS/ucd_images/user40_row_17_vine_7_cultivar_Burger_rep_2_v2_raw_image.jpeg,user40_row_17_vine_7_cultivar_Burger_rep_2_v2_raw_image.jpeg,Burger,,,
img_00003113,0,512,1302,886,883,UCDAVIS,UCDAVIS/ucd_images/user14_row_13_vine_9_cultivar_Cabernet-franc_rep_1_v2_raw_image.jpeg,user14_row_13_vine_9_cultivar_Cabernet-franc_rep_1_v2_raw_image.jpeg,Cabernet franc,,,
img_00003114,0,448,1309,1211,1283,UCDAVIS,UCDAVIS/ucd_images/user21_row_15_vine_1_cultivar_Folle-blance_rep_2_v2_raw_image.jpeg,user21_row_15_vine_1_cultivar_Folle-blance_rep_2_v2_raw_image.jpeg,Folle blance,,,
img_00003115,0,964,1083,973,1173,UCDAVIS,UCDAVIS/ucd_images/user24_row_34_vine_9_cultivar_Parellada_rep_2_v2_raw_image.jpeg,user24_row_34_vine_9_cultivar_Parellada_rep_2_v2_raw_image.jpeg,Parellada,,,
img_00003116,0,759,1296,713,741,UCDAVIS,UCDAVIS/ucd_images/user24_row_RSB_2_vine_1_cultivar_44-53M_rep_2_v2_raw_image.jpeg,user24_row_RSB_2_vine_1_cultivar_44-53M_rep_2_v2_raw_image.jpeg,44 53M,,,
img_00003117,0,741,9457,3595,3533,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129012.jpg,16129012.jpg,Pop4,2019,,
img_00003117,1,3740,6561,3342,3347,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129012.jpg,16129012.jpg,Pop4,2019,,
img_00003117,2,4029,1515,3721,4143,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129012.jpg,16129012.jpg,Pop4,2019,,
img_00003118,0,723,7172,5094,4888,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119099.jpg,16119099.jpg,Pop2,2019,,
img_00003118,1,4842,5233,3558,3055,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119099.jpg,16119099.jpg,Pop2,2019,,
img_00003118,2,2548,877,4172,4038,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119099.jpg,16119099.jpg,Pop2,2019,,
img_00003119,0,886,8421,4227,4595,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119072.jpg,16119072.jpg,Pop2,2019,,
img_00003119,1,1337,3321,4318,4276,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119072.jpg,16119072.jpg,Pop2,2019,,
img_00003119,2,4589,638,4101,3612,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119072.jpg,16119072.jpg,Pop2,2019,,
img_00003120,0,994,9085,3559,3480,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119066.jpg,16119066.jpg,Pop2,2019,,
img_00003120,1,4950,6004,3541,3745,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119066.jpg,16119066.jpg,Pop2,2019,,
img_00003120,2,2349,399,4661,5153,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119066.jpg,16119066.jpg,Pop2,2019,,
img_00003121,0,163,8102,4679,5100,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119067.jpg,16119067.jpg,Pop2,2019,,
img_00003121,1,4499,4543,4660,5126,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119067.jpg,16119067.jpg,Pop2,2019,,
img_00003121,2,1175,266,5184,5180,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119067.jpg,16119067.jpg,Pop2,2019,,
img_00003122,0,1895,3385,2033,1973,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119073.jpg,16119073.jpg,Pop2,2019,,
img_00003122,1,280,1754,1884,1782,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119073.jpg,16119073.jpg,Pop2,2019,,
img_00003122,2,2084,412,2143,1822,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119073.jpg,16119073.jpg,Pop2,2019,,
img_00003123,0,416,8447,4299,4383,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119098.jpg,16119098.jpg,Pop2,2019,,
img_00003123,1,4173,5605,4029,4330,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119098.jpg,16119098.jpg,Pop2,2019,,
img_00003123,2,2096,930,4317,4596,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119098.jpg,16119098.jpg,Pop2,2019,,
img_00003124,0,1500,9244,3143,3028,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129013.jpg,16129013.jpg,Pop4,2019,,
img_00003124,1,2945,5499,3306,2816,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129013.jpg,16129013.jpg,Pop4,2019,,
img_00003124,2,4643,1116,3884,3639,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129013.jpg,16129013.jpg,Pop4,2019,,
img_00003125,0,2054,3536,2093,2001,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129039.jpg,16129039.jpg,Pop4,2019,,
img_00003125,1,359,1960,1845,1918,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129039.jpg,16129039.jpg,Pop4,2019,,
img_00003125,2,2523,508,1694,1822,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129039.jpg,16129039.jpg,Pop4,2019,,
img_00003126,0,1934,3111,2174,2193,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129011.jpg,16129011.jpg,Pop4,2019,,
img_00003126,1,569,2097,1545,1658,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129011.jpg,16129011.jpg,Pop4,2019,,
img_00003126,2,2204,439,2133,2179,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129011.jpg,16129011.jpg,Pop4,2019,,
img_00003127,0,1789,9510,2619,2364,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129005.jpg,16129005.jpg,Pop4,2019,,
img_00003127,1,2674,5658,3071,2922,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129005.jpg,16129005.jpg,Pop4,2019,,
img_00003127,2,2800,957,3975,3506,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129005.jpg,16129005.jpg,Pop4,2019,,
img_00003128,0,3270,10094,2005,1992,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119059.jpg,16119059.jpg,Pop2,2019,,
img_00003128,1,3433,6136,2167,2258,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119059.jpg,16119059.jpg,Pop2,2019,,
img_00003128,2,5293,2763,1897,2019,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119059.jpg,16119059.jpg,Pop2,2019,,
img_00003129,0,1482,8607,3866,3958,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119065.jpg,16119065.jpg,Pop2,2019,,
img_00003129,1,5239,5180,3469,3799,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119065.jpg,16119065.jpg,Pop2,2019,,
img_00003129,2,1102,904,4571,5498,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119065.jpg,16119065.jpg,Pop2,2019,,
img_00003130,0,506,9032,4372,4329,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119071.jpg,16119071.jpg,Pop2,2019,,
img_00003130,1,3541,5021,4083,4170,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119071.jpg,16119071.jpg,Pop2,2019,,
img_00003130,2,4065,372,3920,4118,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119071.jpg,16119071.jpg,Pop2,2019,,
img_00003131,0,2373,3070,1954,2014,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119064.jpg,16119064.jpg,Pop2,2019,,
img_00003131,1,290,2399,2073,2261,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119064.jpg,16119064.jpg,Pop2,2019,,
img_00003131,2,2174,617,1645,1727,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119064.jpg,16119064.jpg,Pop2,2019,,
img_00003132,0,2243,2755,1994,1932,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129010.jpg,16129010.jpg,Pop4,2019,,
img_00003132,1,648,1686,1576,1795,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129010.jpg,16129010.jpg,Pop4,2019,,
img_00003132,2,2214,740,1924,1617,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129010.jpg,16129010.jpg,Pop4,2019,,
img_00003133,0,3198,9085,3468,4037,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129038.jpg,16129038.jpg,Pop4,2019,,
img_00003133,1,2222,4091,3469,4011,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129038.jpg,16129038.jpg,Pop4,2019,,
img_00003133,2,5420,1461,2999,2896,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129038.jpg,16129038.jpg,Pop4,2019,,
img_00003134,0,1120,9005,3595,3347,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129014.jpg,16129014.jpg,Pop4,2019,,
img_00003134,1,4751,6349,3216,3081,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129014.jpg,16129014.jpg,Pop4,2019,,
img_00003134,2,2060,797,5022,4782,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129014.jpg,16129014.jpg,Pop4,2019,,
img_00003135,0,2662,3563,1166,1398,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129028.jpg,16129028.jpg,Pop4,2019,,
img_00003135,1,808,2083,1276,1371,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129028.jpg,16129028.jpg,Pop4,2019,,
img_00003135,2,3101,1083,628,671,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129028.jpg,16129028.jpg,Pop4,2019,,
img_00003136,0,1410,9802,3612,3506,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119100.jpg,16119100.jpg,Pop2,2019,,
img_00003136,1,3035,5951,3722,3453,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119100.jpg,16119100.jpg,Pop2,2019,,
img_00003136,2,1536,851,4480,4382,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119100.jpg,16119100.jpg,Pop2,2019,,
img_00003137,0,4210,10413,1120,1248,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119060.jpg,16119060.jpg,Pop2,2019,,
img_00003137,1,4029,6402,2150,1886,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119060.jpg,16119060.jpg,Pop2,2019,,
img_00003137,2,4499,2099,2005,1886,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119060.jpg,16119060.jpg,Pop2,2019,,
img_00003138,0,2078,9032,3559,3426,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119074.jpg,16119074.jpg,Pop2,2019,,
img_00003138,1,1843,4516,3721,3666,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119074.jpg,16119074.jpg,Pop2,2019,,
img_00003138,2,5781,1222,2764,2843,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119074.jpg,16119074.jpg,Pop2,2019,,
img_00003139,0,1247,9643,3613,3426,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119075.jpg,16119075.jpg,Pop2,2019,,
img_00003139,1,2259,4676,4136,4143,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119075.jpg,16119075.jpg,Pop2,2019,,
img_00003139,2,4517,1143,3902,3426,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119075.jpg,16119075.jpg,Pop2,2019,,
img_00003140,0,1680,9244,3108,3082,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119061.jpg,16119061.jpg,Pop2,2019,,
img_00003140,1,4065,5340,2366,2337,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119061.jpg,16119061.jpg,Pop2,2019,,
img_00003140,2,4372,1329,3252,3001,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119061.jpg,16119061.jpg,Pop2,2019,,
img_00003141,0,1705,3317,2562,2672,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129029.jpg,16129029.jpg,Pop4,2019,,
img_00003141,1,160,1206,2881,2618,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129029.jpg,16129029.jpg,Pop4,2019,,
img_00003141,2,2582,124,1735,1589,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129029.jpg,16129029.jpg,Pop4,2019,,
img_00003142,0,2060,9935,1933,2151,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129001.jpg,16129001.jpg,Pop4,2019,,
img_00003142,1,2909,6376,3035,2895,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129001.jpg,16129001.jpg,Pop4,2019,,
img_00003142,2,3758,1701,3595,3612,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129001.jpg,16129001.jpg,Pop4,2019,,
img_00003143,0,1229,8872,3432,3507,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129015.jpg,16129015.jpg,Pop4,2019,,
img_00003143,1,4354,6163,3252,3427,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129015.jpg,16129015.jpg,Pop4,2019,,
img_00003143,2,2060,611,5040,5074,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129015.jpg,16129015.jpg,Pop4,2019,,
img_00003144,0,2367,8527,3270,3241,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129003.jpg,16129003.jpg,Pop4,2019,,
img_00003144,1,5077,5499,2691,2337,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129003.jpg,16129003.jpg,Pop4,2019,,
img_00003144,2,2132,1674,4047,3506,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129003.jpg,16129003.jpg,Pop4,2019,,
img_00003145,0,1755,3495,2303,2220,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129017.jpg,16129017.jpg,Pop4,2019,,
img_00003145,1,549,1796,1555,1836,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129017.jpg,16129017.jpg,Pop4,2019,,
img_00003145,2,2672,357,1356,1452,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129017.jpg,16129017.jpg,Pop4,2019,,
img_00003146,0,994,9191,3414,3692,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119088.jpg,16119088.jpg,Pop2,2019,,
img_00003146,1,2222,4915,3812,3931,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119088.jpg,16119088.jpg,Pop2,2019,,
img_00003146,2,4390,904,3938,3957,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119088.jpg,16119088.jpg,Pop2,2019,,
img_00003147,0,5384,9563,1011,1009,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119063.jpg,16119063.jpg,Pop2,2019,,
img_00003147,1,5528,7438,1084,1142,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119063.jpg,16119063.jpg,Pop2,2019,,
img_00003147,2,5402,3985,1228,1169,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119063.jpg,16119063.jpg,Pop2,2019,,
img_00003148,0,3035,8686,2764,2869,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119062.jpg,16119062.jpg,Pop2,2019,,
img_00003148,1,3487,6004,1951,2071,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119062.jpg,16119062.jpg,Pop2,2019,,
img_00003148,2,4950,2736,2349,2550,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119062.jpg,16119062.jpg,Pop2,2019,,
img_00003149,0,2493,9297,3071,2975,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119076.jpg,16119076.jpg,Pop2,2019,,
img_00003149,1,2602,4755,3739,3852,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119076.jpg,16119076.jpg,Pop2,2019,,
img_00003149,2,4228,1036,3179,3108,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119076.jpg,16119076.jpg,Pop2,2019,,
img_00003150,0,1030,8500,3505,4011,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119089.jpg,16119089.jpg,Pop2,2019,,
img_00003150,1,4354,5393,3089,3214,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119089.jpg,16119089.jpg,Pop2,2019,,
img_00003150,2,1825,1754,3378,3665,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119089.jpg,16119089.jpg,Pop2,2019,,
img_00003151,0,489,4057,1994,2041,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129016.jpg,16129016.jpg,Pop4,2019,,
img_00003151,1,2094,2248,2173,2179,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129016.jpg,16129016.jpg,Pop4,2019,,
img_00003151,2,559,795,1704,1850,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129016.jpg,16129016.jpg,Pop4,2019,,
img_00003152,0,599,3262,1804,1932,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129002.jpg,16129002.jpg,Pop4,2019,,
img_00003152,1,2333,1878,1814,1740,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129002.jpg,16129002.jpg,Pop4,2019,,
img_00003152,2,997,1001,937,849,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129002.jpg,16129002.jpg,Pop4,2019,,
img_00003153,0,1785,3371,2502,2467,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129059.jpg,16129059.jpg,Pop4,2019,,
img_00003153,1,369,1357,2433,2384,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129059.jpg,16129059.jpg,Pop4,2019,,
img_00003153,2,2682,329,1416,1412,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129059.jpg,16129059.jpg,Pop4,2019,,
img_00003154,0,1933,8872,2981,3374,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129071.jpg,16129071.jpg,Pop4,2019,,
img_00003154,1,4571,5765,2493,2682,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129071.jpg,16129071.jpg,Pop4,2019,,
img_00003154,2,4896,1674,2547,2736,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129071.jpg,16129071.jpg,Pop4,2019,,
img_00003155,0,898,3536,1694,1699,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119039.jpg,16119039.jpg,Pop2,2019,,
img_00003155,1,2552,1919,1456,1589,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119039.jpg,16119039.jpg,Pop2,2019,,
img_00003155,2,389,329,1725,1782,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119039.jpg,16119039.jpg,Pop2,2019,,
img_00003156,0,1807,8846,3360,3373,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119011.jpg,16119011.jpg,Pop2,2019,,
img_00003156,1,4824,6004,4263,3851,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119011.jpg,16119011.jpg,Pop2,2019,,
img_00003156,2,1193,372,5654,6110,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119011.jpg,16119011.jpg,Pop2,2019,,
img_00003157,0,687,8421,5022,4462,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119005.jpg,16119005.jpg,Pop2,2019,,
img_00003157,1,4155,3932,4354,4436,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119005.jpg,16119005.jpg,Pop2,2019,,
img_00003157,2,1428,479,3883,4090,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119005.jpg,16119005.jpg,Pop2,2019,,
img_00003158,0,1845,1576,1635,1727,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119010.jpg,16119010.jpg,Pop2,2019,,
img_00003159,0,452,9138,3920,3931,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119038.jpg,16119038.jpg,Pop2,2019,,
img_00003159,1,2855,4410,5419,5073,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119038.jpg,16119038.jpg,Pop2,2019,,
img_00003159,2,3920,532,3577,3533,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16119038.jpg,16119038.jpg,Pop2,2019,,
img_00003160,0,976,8979,3360,3134,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129070.jpg,16129070.jpg,Pop4,2019,,
img_00003160,1,2746,4941,2981,3188,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129070.jpg,16129070.jpg,Pop4,2019,,
img_00003160,2,4354,1222,3613,3347,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129070.jpg,16129070.jpg,Pop4,2019,,
img_00003161,0,4282,10068,2493,2417,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129064.jpg,16129064.jpg,Pop4,2019,,
img_00003161,1,1283,5472,4119,4755,VITIS_CROSSES,VITIS_CROSSES/all_leaves/20190619/16129064.jpg,16129064.jpg,Pop4,2019,,
